192.168.2.35 - - [16/Nov/2018:12:23:21 +0200] "OPTIONS /core/getTimeStampID/?weekDay=3&week=41&year=2018&shortDate=2018-10-10&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=3&nodeID=VGltZVN0YW1wVHlwZToz HTTP/1.1" 200 573 "-" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:21 +0200] "GET /core/getTimeStampID/?weekDay=3&week=41&year=2018&shortDate=2018-10-10&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=3&nodeID=VGltZVN0YW1wVHlwZToz HTTP/1.1" 200 437 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:26 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/user-nav" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:26 +0200] "GET /api/test/ HTTP/1.1" 200 370 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:27 +0200] "POST /api/api-token-verify/ HTTP/1.1" 200 501 "http://192.168.2.25/main/stocks" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.25 - - [16/Nov/2018:12:23:38 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.25 - - [16/Nov/2018:12:23:39 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.25 - - [16/Nov/2018:12:23:40 +0200] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.29 (Ubuntu) mod_wsgi/4.5.17 Python/3.6 (internal dummy connection)"
192.168.2.35 - - [16/Nov/2018:12:23:41 +0200] "GET /core/getTimeStampID/?weekDay=4&week=41&year=2018&shortDate=2018-10-11&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=2&nodeID=VGltZVN0YW1wVHlwZToy HTTP/1.1" 200 438 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
192.168.2.35 - - [16/Nov/2018:12:23:59 +0200] "GET /core/getTimeStampID/?weekDay=3&week=41&year=2018&shortDate=2018-10-10&shift=A&time=06:00%20(Paper)&timeID=U3RvY2tUYWtpbmdUaW1lc1R5cGU6NA==&id=3&nodeID=VGltZVN0YW1wVHlwZToz HTTP/1.1" 200 438 "http://192.168.2.25/main/stock-processed/stocktake-processed" "Mozilla/5.0 (Linux; Android 4.4.4; SM-T561 Build/KTU84P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.91 Safari/537.36"
